년도,구,나이,지체,시각,청각,언어,지적,뇌병변,자폐성,정신,신장,심장,호흡기,간,안면,장루.요루,뇌전증
2019,동대문구,69,183,30,38,1,3,49,0,3,14,0,3,1,0,3,1
2019,동대문구,68,181,32,41,3,2,38,0,6,18,0,2,3,0,3,2
2019,동대문구,67,227,38,38,3,2,49,0,11,16,0,7,4,1,3,1
2019,동대문구,66,204,29,39,5,5,30,0,10,15,1,5,5,0,2,1
2019,동대문구,65,206,36,32,4,3,39,0,12,33,1,3,6,1,2,0
2019,동대문구,64,229,44,38,3,2,40,0,21,26,1,3,6,1,2,3
2019,동대문구,63,231,36,40,5,8,40,0,11,17,1,1,7,2,4,0
2019,동대문구,62,217,42,43,0,8,35,0,16,17,0,2,9,0,6,0
2019,동대문구,61,182,35,45,1,8,38,0,15,20,0,3,8,1,3,3
2019,동대문구,60,184,39,29,2,11,37,0,17,18,1,1,0,0,3,1
2019,동대문구,59,231,21,33,3,8,40,0,27,25,2,2,3,0,4,4
2019,동대문구,58,174,33,28,3,8,35,0,22,24,0,1,3,1,2,3
2019,동대문구,57,166,34,25,2,18,16,0,14,17,1,3,4,1,1,1
2019,동대문구,56,138,27,23,3,8,13,0,23,12,1,0,2,1,3,1
2019,동대문구,55,123,23,20,0,12,12,0,25,7,1,2,3,0,0,1
2019,동대문구,54,115,23,11,2,12,22,0,24,17,1,1,1,0,2,2
2019,동대문구,53,130,20,17,5,8,17,0,21,15,0,0,4,0,0,1
2019,동대문구,52,110,29,12,0,9,19,0,27,14,0,2,1,1,1,1
2019,동대문구,51,95,28,12,2,12,19,0,25,17,0,0,2,0,2,2
2019,동대문구,50,86,20,7,2,8,25,0,18,8,0,0,2,0,0,1
2019,동대문구,49,87,27,7,4,16,19,1,17,11,0,0,1,0,1,0
2019,동대문구,48,93,23,6,2,18,14,0,25,9,0,0,0,0,0,1
2019,동대문구,47,71,20,7,2,18,12,0,18,9,0,0,1,0,1,0
2019,동대문구,46,74,22,11,2,14,13,0,17,3,0,1,2,0,2,2
2019,동대문구,45,66,17,6,3,14,15,0,10,5,0,0,1,0,0,1
2019,동대문구,44,43,12,10,1,20,11,1,19,4,0,0,1,1,0,1
2019,동대문구,43,43,11,2,1,11,8,0,15,6,0,0,0,0,0,0
2019,동대문구,42,39,14,9,1,14,5,1,19,6,0,1,0,0,1,1
2019,동대문구,41,47,14,9,1,14,8,0,7,8,0,1,1,0,0,1
2019,동대문구,40,38,9,12,0,19,2,0,13,13,0,0,1,0,0,0
2019,동대문구,39,42,12,5,0,20,14,0,11,5,0,0,1,0,0,0
2019,동대문구,38,33,11,5,1,16,6,0,8,3,1,0,0,0,0,1
2019,동대문구,37,33,14,3,1,18,7,0,5,4,0,0,0,0,0,1
2019,동대문구,36,22,7,7,0,10,7,2,7,3,0,0,0,0,1,0
2019,동대문구,35,17,13,2,1,26,7,1,6,3,1,0,0,0,0,0
2019,동대문구,34,21,13,2,3,21,7,2,5,1,0,0,0,0,0,0
2019,동대문구,33,22,5,3,0,19,4,2,6,3,0,0,0,0,0,0
2019,동대문구,32,13,4,2,0,10,3,1,9,1,0,0,0,1,0,1
2019,동대문구,31,15,6,1,1,21,6,6,3,0,0,0,0,1,0,0
2019,동대문구,30,23,4,6,0,15,3,7,4,1,0,0,0,0,0,0
2019,동대문구,29,16,5,4,0,15,5,3,3,2,0,0,0,0,0,1
2019,동대문구,28,7,5,1,0,20,4,4,3,0,0,0,0,1,0,0
2019,동대문구,27,9,5,4,0,25,4,4,4,4,0,0,0,0,0,1
2019,동대문구,26,16,5,4,0,19,4,3,6,0,1,0,0,0,0,0
2019,동대문구,25,8,3,3,0,29,3,7,2,0,0,0,0,0,0,0
2019,동대문구,24,12,3,1,0,23,3,4,1,2,0,0,0,0,0,0
2019,동대문구,23,8,3,0,0,19,4,4,1,0,0,0,0,0,1,1
2019,동대문구,22,9,4,0,0,18,4,2,0,0,0,0,1,0,0,0
2019,동대문구,21,4,6,1,0,26,5,17,0,0,4,0,0,0,0,1
2019,동대문구,20,2,5,4,0,17,8,8,1,1,0,0,0,0,0,0
2019,동대문구,19,7,5,3,0,27,6,3,2,0,0,0,0,0,0,1
2019,동대문구,18,1,2,0,2,19,4,2,0,0,0,0,0,0,0,0
2019,동대문구,17,4,2,0,0,12,4,4,0,0,1,0,0,0,0,0
2019,동대문구,16,7,2,1,0,11,3,4,0,0,0,0,1,0,0,1
2019,동대문구,15,0,1,1,0,11,2,4,0,0,0,0,0,0,0,0
2019,동대문구,14,4,1,3,1,9,3,1,0,0,0,0,0,0,0,0
2019,동대문구,13,1,0,0,0,11,2,4,0,0,0,0,0,0,0,0
2019,동대문구,12,3,1,0,0,13,4,3,0,0,0,0,0,0,0,0
2019,동대문구,11,3,1,1,0,15,1,3,0,0,0,0,0,0,0,0
2019,동대문구,10,0,0,0,0,9,0,7,0,0,1,0,0,0,0,0
2019,동대문구,9,2,1,2,0,11,1,4,0,0,0,0,1,0,0,0
2019,동대문구,8,1,1,0,0,10,2,9,0,0,0,0,0,0,0,0
2019,동대문구,7,0,1,1,3,11,3,6,0,0,0,0,0,0,0,0
2019,동대문구,6,1,1,3,2,6,6,4,0,0,0,0,0,0,0,0
2019,동대문구,5,1,1,2,3,2,3,2,0,0,0,0,0,0,0,0
2019,동대문구,4,1,0,1,4,2,3,7,0,0,0,0,0,0,0,0
2019,동대문구,3,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0
2019,동대문구,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
2019,동대문구,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,동대문구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019,동작구,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2019,동작구,3,0,0,4,3,1,5,2,0,0,0,0,1,0,0,0
2019,동작구,4,0,1,2,3,2,5,1,0,0,0,0,0,0,0,0
2019,동작구,5,0,2,3,1,7,4,4,0,0,0,0,0,0,0,0
2019,동작구,6,0,0,1,3,7,4,5,0,0,0,0,0,0,0,0
2019,동작구,7,0,0,5,2,6,1,6,0,0,0,0,0,0,0,0
2019,동작구,8,0,0,3,2,15,2,9,0,0,0,0,1,0,0,0
2019,동작구,9,0,2,6,1,11,2,10,0,0,0,0,1,0,0,0
2019,동작구,10,0,0,4,1,13,3,8,0,0,0,0,0,0,0,0
2019,동작구,11,2,0,7,1,10,5,6,0,0,0,0,0,0,0,0
2019,동작구,12,0,1,6,4,14,2,9,0,0,0,0,0,0,0,0
2019,동작구,13,0,2,5,0,15,5,7,0,0,0,0,0,0,0,1
2019,동작구,14,0,0,6,0,8,2,2,0,0,0,0,0,0,0,0
2019,동작구,15,2,2,6,0,14,4,8,0,0,0,0,1,0,0,0
2019,동작구,16,1,2,8,1,6,3,7,0,0,0,0,0,0,0,0
2019,동작구,17,2,0,6,0,13,10,4,0,0,1,0,0,0,0,0
2019,동작구,18,4,1,12,1,16,6,8,0,0,0,0,0,0,0,0
2019,동작구,19,3,0,12,0,18,1,15,0,0,1,0,0,0,0,0
2019,동작구,20,4,2,9,0,23,5,7,1,1,1,0,0,0,0,0
2019,동작구,21,9,2,5,0,17,8,8,0,0,0,0,0,0,0,0
2019,동작구,22,8,1,9,1,31,3,12,0,2,1,0,0,0,0,0
2019,동작구,23,9,4,9,0,18,4,9,2,0,0,0,0,0,0,0
2019,동작구,24,9,4,13,0,18,5,10,2,0,0,0,0,0,0,0
2019,동작구,25,9,10,9,0,31,2,12,2,0,1,0,0,0,0,0
2019,동작구,26,9,1,9,1,29,3,10,1,0,0,0,1,1,0,2
2019,동작구,27,14,10,5,0,25,6,11,2,0,0,0,0,0,0,1
2019,동작구,28,16,4,12,0,25,3,6,2,1,0,0,0,0,1,0
2019,동작구,29,17,9,9,0,21,1,5,2,1,0,0,0,0,0,0
2019,동작구,30,14,4,8,0,18,3,7,6,2,1,0,0,0,0,1
2019,동작구,31,20,11,5,0,13,2,4,4,2,1,0,0,0,0,1
2019,동작구,32,9,6,9,1,12,6,4,2,2,0,0,1,0,0,0
2019,동작구,33,25,5,8,0,20,5,1,6,4,0,0,0,0,0,0
2019,동작구,34,22,13,11,0,12,2,1,3,4,0,0,0,0,0,1
2019,동작구,35,36,10,9,0,18,4,2,6,1,0,0,0,0,0,2
2019,동작구,36,21,13,6,1,19,8,2,6,1,0,0,2,0,1,0
2019,동작구,37,25,16,9,3,16,3,2,8,8,0,0,0,0,0,3
2019,동작구,38,42,10,12,1,9,5,1,7,5,0,0,1,0,0,0
2019,동작구,39,40,10,8,0,20,6,0,11,6,1,0,0,0,1,2
2019,동작구,40,51,16,2,2,10,10,0,11,8,1,1,0,0,0,1
2019,동작구,41,43,19,6,4,15,10,2,9,4,0,0,0,1,0,0
2019,동작구,42,39,23,12,2,9,9,0,6,5,0,0,2,1,2,2
2019,동작구,43,53,17,5,0,27,9,0,17,14,0,0,2,0,0,2
2019,동작구,44,55,20,8,1,12,6,0,8,9,0,0,2,0,0,1
2019,동작구,45,37,15,10,2,12,16,1,14,12,0,1,0,0,0,0
2019,동작구,46,58,19,10,2,25,14,0,16,11,0,1,0,1,0,1
2019,동작구,47,62,22,11,1,14,14,0,21,15,0,0,2,0,0,1
2019,동작구,48,70,20,11,0,16,12,1,20,15,0,0,2,0,1,1
2019,동작구,49,77,14,10,6,15,8,0,29,6,0,1,0,0,0,5
2019,동작구,50,77,24,11,1,18,13,0,26,10,0,2,2,0,0,1
2019,동작구,51,96,23,9,2,7,12,0,14,14,0,0,3,0,1,1
2019,동작구,52,108,24,6,2,10,8,0,19,7,3,2,0,0,0,0
2019,동작구,53,82,17,10,1,11,9,0,10,10,0,1,1,1,1,1
2019,동작구,54,103,22,22,1,4,22,0,18,12,0,0,2,0,1,0
2019,동작구,55,125,17,14,2,6,14,0,9,19,2,2,2,0,2,0
2019,동작구,56,120,27,22,2,13,30,0,16,15,0,0,6,0,0,0
2019,동작구,57,114,29,18,1,8,26,0,17,14,0,2,9,0,2,2
2019,동작구,58,166,33,29,2,9,40,0,22,13,1,1,4,0,2,1
2019,동작구,59,159,31,36,2,15,38,0,17,23,0,0,5,0,6,0
2019,동작구,60,166,27,28,5,12,27,0,9,9,2,1,9,1,1,2
2019,동작구,61,144,32,32,4,8,42,0,16,18,0,4,5,0,2,2
2019,동작구,62,181,35,26,4,5,29,0,13,19,0,2,3,0,2,2
2019,동작구,63,163,31,38,3,8,27,0,15,25,1,4,6,0,2,2
2019,동작구,64,209,38,52,3,2,40,0,12,27,1,0,6,0,1,0
2019,동작구,65,205,34,22,4,4,37,0,12,12,0,2,1,1,3,0
2019,동작구,66,170,34,29,2,2,22,0,4,20,0,0,4,0,6,1
2019,동작구,67,197,30,38,6,6,43,0,5,11,2,2,2,0,3,1
2019,동작구,68,168,35,42,2,2,40,0,4,16,1,2,5,0,2,0
2019,동작구,69,177,31,44,7,3,33,0,7,16,1,0,2,1,6,0
2019,동작구,70,181,46,59,0,3,45,0,5,16,0,1,2,0,3,0
2019,동작구,71,186,53,50,3,1,31,0,3,16,2,3,3,0,0,0
2019,동작구,72,180,51,68,3,2,61,0,3,12,2,1,2,0,4,0
2019,동작구,73,199,42,53,4,3,51,0,0,18,4,3,1,1,3,0
2019,동작구,74,140,38,76,3,0,33,0,7,16,2,1,2,0,2,0
2019,동작구,75,166,39,76,2,2,51,0,1,9,0,6,0,0,5,0
2019,동작구,76,207,41,72,1,2,49,0,1,11,1,4,3,0,3,0
2019,동작구,77,206,52,103,4,2,47,0,1,22,2,2,0,0,5,0
2019,동작구,78,155,33,88,4,1,44,0,5,16,1,1,1,0,10,0
2019,동작구,79,142,30,60,2,1,44,0,0,11,1,1,1,0,1,0
2019,동작구,80,140,32,80,2,2,43,0,2,9,0,1,0,1,1,0
2019,동작구,81,128,21,85,1,0,41,0,1,7,0,1,1,0,1,0
2019,동작구,82,116,25,61,2,2,37,0,0,12,0,3,1,0,5,0
2019,동작구,83,106,26,79,1,1,35,0,2,5,1,1,0,0,6,0
2019,동작구,84,68,24,55,0,0,23,0,0,4,1,1,0,0,1,0
2019,동작구,85,70,13,68,0,1,26,0,0,7,0,0,0,0,2,0
2019,동작구,86,41,16,48,0,0,11,0,1,1,0,2,0,0,4,0
2019,동작구,87,46,11,48,0,0,15,0,0,5,1,0,0,0,1,0
2019,동작구,88,21,12,31,0,0,11,0,0,3,0,0,0,0,1,0
2019,동작구,89,28,14,34,1,0,13,0,0,2,0,1,0,0,1,0
2019,동작구,90,24,16,37,0,0,11,0,0,0,0,0,0,0,1,0
2019,동작구,91,18,3,29,0,0,6,0,0,0,1,0,0,0,1,0
2019,동작구,92,14,6,14,1,0,3,0,0,0,0,0,0,0,1,0
2019,동작구,93,4,1,17,0,0,4,0,0,1,0,0,0,0,1,0
2019,동작구,94,6,0,7,0,0,3,0,0,0,0,0,0,0,0,0
2019,동작구,95,1,2,12,0,0,2,0,0,1,0,0,0,0,0,0
2019,동작구,96,3,2,13,0,0,1,0,0,0,0,0,0,0,1,0
2019,동작구,97,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0
2019,동작구,98,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,99,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,100,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
2019,동작구,101,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,동작구,105,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,100,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,99,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,98,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,97,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2019,마포구,96,0,3,10,0,0,2,0,0,1,0,0,0,0,0,0
2019,마포구,95,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,94,5,2,12,0,0,2,0,0,0,0,0,0,0,1,0
2019,마포구,93,11,4,14,0,0,5,0,0,1,0,0,0,0,0,0
2019,마포구,92,15,6,15,0,0,6,0,0,0,0,0,0,0,0,0
2019,마포구,91,12,7,25,2,0,6,0,0,1,0,0,0,0,0,0
2019,마포구,90,20,2,32,0,0,3,0,0,1,0,0,0,0,1,0
2019,마포구,89,22,4,33,1,0,10,0,0,3,0,0,0,0,1,0
2019,마포구,88,35,11,56,0,1,8,0,0,3,1,0,0,0,2,0
2019,마포구,87,39,10,48,0,1,17,0,0,6,0,0,0,0,2,0
2019,마포구,86,48,11,55,0,0,19,0,0,5,0,1,0,0,2,0
2019,마포구,85,74,20,39,1,0,19,0,0,5,0,0,0,0,2,0
2019,마포구,84,96,23,74,3,0,25,0,0,6,1,1,0,0,1,0
2019,마포구,83,102,24,52,3,0,24,0,0,10,2,0,0,0,3,0
2019,마포구,82,136,32,65,0,1,34,0,1,11,1,0,0,0,7,0
2019,마포구,81,112,24,58,1,2,33,0,2,14,0,0,0,0,5,0
2019,마포구,80,125,34,67,1,0,33,0,0,5,0,1,0,0,5,0
2019,마포구,79,135,31,54,1,2,39,0,3,14,0,2,0,0,1,0
2019,마포구,78,173,35,82,3,0,39,0,1,17,1,1,1,0,6,0
2019,마포구,77,179,51,85,3,0,61,0,3,15,1,3,1,0,5,1
2019,마포구,76,152,43,63,1,0,37,0,3,10,0,2,1,1,5,0
2019,마포구,75,159,54,56,0,0,41,0,2,13,0,3,0,0,6,0
2019,마포구,74,127,28,45,2,1,33,0,1,9,1,4,1,0,2,0
2019,마포구,73,122,33,54,2,0,47,0,2,12,0,2,4,0,8,0
2019,마포구,72,169,38,39,2,2,40,0,6,18,0,2,1,0,5,0
2019,마포구,71,160,41,34,3,1,41,0,8,11,1,1,3,0,4,0
2019,마포구,70,152,35,49,4,0,26,0,3,17,1,2,4,0,2,0
2019,마포구,69,123,40,34,1,2,48,0,9,16,0,3,2,0,4,1
2019,마포구,68,100,25,27,1,3,29,0,9,7,1,3,0,0,0,1
2019,마포구,67,150,36,40,3,3,39,0,9,9,0,1,4,0,1,0
2019,마포구,66,129,17,22,1,3,39,0,10,15,2,1,2,1,3,0
2019,마포구,65,128,29,19,4,5,22,0,12,17,1,3,3,0,3,0
2019,마포구,64,170,32,28,1,4,30,0,9,19,0,2,6,0,1,1
2019,마포구,63,166,31,20,1,5,30,0,8,17,1,1,6,0,2,0
2019,마포구,62,148,26,34,7,11,28,0,13,12,0,0,3,1,3,0
2019,마포구,61,108,33,26,2,8,22,0,14,15,0,0,3,1,3,1
2019,마포구,60,151,27,40,2,4,33,0,8,17,0,2,2,0,2,3
2019,마포구,59,147,29,23,5,3,28,0,22,20,0,2,2,0,1,2
2019,마포구,58,153,35,23,1,9,34,0,10,16,1,0,4,0,0,2
2019,마포구,57,103,18,17,1,10,14,0,21,16,2,1,6,0,0,2
2019,마포구,56,103,33,18,0,4,20,0,15,10,0,0,2,0,0,1
2019,마포구,55,98,13,17,2,9,21,0,19,13,0,1,1,0,0,0
2019,마포구,54,94,21,15,3,10,15,0,21,18,0,0,2,0,1,0
2019,마포구,53,92,18,15,1,8,13,0,15,12,0,0,1,0,3,0
2019,마포구,52,104,20,13,1,9,7,0,19,10,0,0,1,1,0,0
2019,마포구,51,87,26,9,1,5,12,0,23,11,0,1,5,0,0,2
2019,마포구,50,87,18,5,1,10,14,0,23,11,0,0,1,0,2,1
2019,마포구,49,89,29,7,4,14,9,0,20,13,0,0,1,0,1,1
2019,마포구,48,73,16,5,0,11,17,1,18,12,0,0,1,0,1,2
2019,마포구,47,66,14,9,1,14,12,0,11,15,0,0,1,0,0,1
2019,마포구,46,64,16,8,3,21,9,1,21,13,1,0,1,0,0,1
2019,마포구,45,65,16,4,1,15,11,1,7,8,0,0,1,0,0,0
2019,마포구,44,51,16,15,1,8,11,2,10,5,0,0,0,0,0,2
2019,마포구,43,42,17,10,2,13,11,0,12,5,0,0,2,0,0,0
2019,마포구,42,48,7,5,1,17,8,1,8,3,0,0,1,0,0,0
2019,마포구,41,50,18,3,0,9,11,0,4,4,2,0,0,0,0,1
2019,마포구,40,34,20,8,0,12,4,0,6,5,0,0,1,0,0,3
2019,마포구,39,35,8,5,2,20,3,1,3,6,0,1,0,0,0,1
2019,마포구,38,24,20,5,0,10,5,1,7,3,1,0,0,0,0,0
2019,마포구,37,34,15,2,2,19,3,1,10,6,1,0,1,1,0,0
2019,마포구,36,29,11,5,2,14,6,0,11,6,1,0,0,0,1,0
2019,마포구,35,23,9,6,0,13,4,1,5,2,0,1,1,1,0,0
2019,마포구,34,15,5,2,0,15,1,1,5,4,0,0,1,0,0,0
2019,마포구,33,21,12,2,1,15,6,3,4,1,1,0,0,1,0,0
2019,마포구,32,15,9,2,0,20,4,2,1,2,0,0,0,1,0,0
2019,마포구,31,13,13,2,0,14,5,2,0,0,0,0,1,0,0,1
2019,마포구,30,15,3,1,0,20,7,5,1,2,2,0,1,0,0,0
2019,마포구,29,16,7,1,0,11,5,5,3,3,0,0,0,0,0,1
2019,마포구,28,26,5,7,0,14,3,5,1,3,0,0,0,1,0,0
2019,마포구,27,16,4,5,0,25,7,6,2,1,0,0,0,0,0,0
2019,마포구,26,11,5,3,0,38,4,2,0,1,0,0,0,0,0,0
2019,마포구,25,12,3,3,0,29,6,6,1,0,1,1,1,0,0,0
2019,마포구,24,12,2,2,0,17,9,8,1,0,0,0,0,0,1,0
2019,마포구,23,10,3,2,0,29,5,7,0,2,0,0,1,0,0,2
2019,마포구,22,7,2,2,0,25,6,10,0,0,0,0,0,0,0,0
2019,마포구,21,4,3,3,1,25,5,9,0,1,2,0,0,0,0,0
2019,마포구,20,6,3,2,0,21,7,8,0,0,0,0,0,0,0,0
2019,마포구,19,4,2,3,0,28,7,2,0,0,0,0,1,0,0,0
2019,마포구,18,4,3,2,0,18,9,3,0,0,0,0,0,0,0,0
2019,마포구,17,3,2,4,1,21,3,2,0,1,1,0,0,0,0,0
2019,마포구,16,1,0,1,0,17,3,4,0,0,1,0,1,0,0,0
2019,마포구,15,2,2,2,0,11,5,7,0,0,0,0,1,0,0,0
2019,마포구,14,2,1,1,0,12,2,9,0,1,0,0,0,0,0,0
2019,마포구,13,1,1,2,2,9,4,9,0,0,0,0,0,0,0,0
2019,마포구,12,0,0,3,0,12,4,10,0,0,0,0,0,0,0,0
2019,마포구,11,1,1,0,0,13,2,14,0,0,0,0,0,0,0,0
2019,마포구,10,0,0,0,0,16,4,7,0,0,1,0,0,0,0,0
2019,마포구,9,1,0,2,1,11,2,11,0,0,0,0,1,0,0,0
2019,마포구,8,1,1,0,2,10,3,11,0,0,0,0,0,0,0,0
2019,마포구,7,0,4,0,0,6,3,7,0,0,0,0,0,0,0,0
2019,마포구,6,2,0,0,2,2,9,4,0,0,0,0,0,0,0,0
2019,마포구,5,0,0,0,4,5,7,5,0,0,0,0,0,0,0,0
2019,마포구,4,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0
2019,마포구,3,0,0,2,3,0,4,1,0,0,0,0,0,0,0,0
2019,마포구,2,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0
2019,마포구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,서대문구,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,서대문구,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,서대문구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,서대문구,100,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2019,서대문구,98,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,서대문구,97,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2019,서대문구,96,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,서대문구,95,4,1,5,0,0,1,0,0,0,0,0,0,0,2,0
2019,서대문구,94,8,2,11,0,0,1,0,0,0,0,0,0,0,0,0
2019,서대문구,93,7,5,15,0,0,3,0,0,0,0,0,0,0,0,0
2019,서대문구,92,8,2,20,0,0,3,0,0,0,0,0,0,0,0,0
2019,서대문구,91,11,2,34,0,0,3,0,0,1,0,0,0,0,1,0
2019,서대문구,90,23,8,32,0,0,8,0,0,2,0,0,0,0,1,0
2019,서대문구,89,31,7,31,0,1,10,0,0,0,0,0,0,0,1,0
2019,서대문구,88,36,7,30,2,0,10,0,0,2,0,0,0,0,0,0
2019,서대문구,87,51,13,46,1,0,12,0,1,4,1,1,1,0,2,0
2019,서대문구,86,49,14,54,0,0,15,0,0,4,0,0,0,0,2,0
2019,서대문구,85,62,16,61,0,1,14,0,0,0,0,0,0,0,3,0
2019,서대문구,84,101,22,74,1,0,23,0,1,7,0,1,0,0,0,0
2019,서대문구,83,111,29,77,0,0,32,0,0,8,1,2,0,0,3,0
2019,서대문구,82,107,16,62,2,0,38,0,1,8,1,2,0,0,3,0
2019,서대문구,81,104,25,78,0,0,41,0,0,11,2,1,0,0,5,0
2019,서대문구,80,160,30,90,3,0,47,0,1,17,1,1,1,1,3,0
2019,서대문구,79,126,36,65,4,1,36,0,2,5,1,1,0,0,1,0
2019,서대문구,78,162,42,71,1,1,49,0,1,14,0,3,1,0,5,0
2019,서대문구,77,210,49,89,3,0,52,0,0,11,2,1,0,0,6,1
2019,서대문구,76,145,33,48,1,0,45,0,4,7,1,2,0,0,6,0
2019,서대문구,75,151,25,45,2,1,33,0,3,10,0,3,0,0,2,0
2019,서대문구,74,136,28,45,1,3,30,0,0,12,0,0,1,1,5,0
2019,서대문구,73,129,36,52,2,1,35,0,5,13,1,2,5,0,4,0
2019,서대문구,72,151,33,57,3,3,36,0,3,19,0,0,5,0,5,0
2019,서대문구,71,135,47,43,6,0,33,0,3,11,0,2,1,0,4,0
2019,서대문구,70,150,33,40,4,1,47,0,5,15,0,1,2,0,1,0
2019,서대문구,69,141,37,43,3,1,37,0,2,13,2,2,1,0,6,0
2019,서대문구,68,124,23,32,2,2,26,0,5,13,0,1,1,0,4,0
2019,서대문구,67,148,31,23,2,4,31,0,4,13,1,0,0,0,3,0
2019,서대문구,66,135,32,26,4,4,30,0,11,13,0,4,2,1,2,0
2019,서대문구,65,126,34,28,0,8,27,0,8,16,1,1,1,0,1,1
2019,서대문구,64,189,26,24,3,5,31,0,13,22,2,1,3,0,3,1
2019,서대문구,63,147,28,28,3,4,33,0,9,15,0,1,4,0,1,0
2019,서대문구,62,150,39,25,4,5,40,0,9,28,1,1,6,1,5,0
2019,서대문구,61,153,23,24,2,9,21,0,15,12,0,1,6,0,3,0
2019,서대문구,60,138,22,14,6,5,27,0,21,19,1,2,6,0,2,0
2019,서대문구,59,144,32,20,2,4,28,0,22,14,1,0,4,1,4,3
2019,서대문구,58,131,20,21,3,6,25,0,16,19,1,1,3,0,2,4
2019,서대문구,57,110,23,18,3,7,23,0,23,14,1,0,3,0,2,2
2019,서대문구,56,103,24,14,0,6,20,0,14,17,0,0,5,1,2,0
2019,서대문구,55,95,26,16,2,12,15,0,20,9,1,0,2,0,0,1
2019,서대문구,54,89,18,11,4,5,15,0,16,12,1,0,0,0,0,0
2019,서대문구,53,103,15,9,4,11,15,0,17,9,1,2,1,0,2,1
2019,서대문구,52,78,19,5,1,11,14,0,21,5,1,0,2,0,0,0
2019,서대문구,51,79,23,7,4,10,13,0,9,10,0,1,1,0,0,1
2019,서대문구,50,64,14,7,0,14,19,0,23,17,0,0,2,0,0,1
2019,서대문구,49,72,20,5,1,11,10,0,21,5,1,3,1,0,1,1
2019,서대문구,48,50,20,6,1,12,8,0,22,10,0,0,0,0,1,0
2019,서대문구,47,48,16,6,0,11,10,0,14,14,2,0,0,0,1,0
2019,서대문구,46,53,14,6,2,10,9,0,12,11,0,1,2,0,0,1
2019,서대문구,45,42,12,2,0,17,10,0,12,4,0,0,0,0,2,1
2019,서대문구,44,42,9,3,0,13,11,0,17,6,0,1,1,0,0,0
2019,서대문구,43,34,11,5,0,15,8,1,19,2,0,0,1,0,0,1
2019,서대문구,42,24,12,5,3,13,4,0,11,7,0,0,2,0,0,1
2019,서대문구,41,31,13,3,0,10,6,0,6,6,0,0,0,0,0,0
2019,서대문구,40,34,7,4,2,14,4,0,12,3,0,0,0,1,0,0
2019,서대문구,39,32,11,8,0,11,3,0,10,7,0,0,0,0,1,1
2019,서대문구,38,25,7,2,0,17,7,1,6,2,0,0,1,0,1,0
2019,서대문구,37,26,11,4,0,20,4,1,11,2,0,0,1,0,0,0
2019,서대문구,36,25,6,2,0,9,7,2,4,5,0,0,0,0,1,2
2019,서대문구,35,13,7,1,1,10,8,0,2,4,0,0,0,1,1,0
2019,서대문구,34,19,4,3,0,13,4,0,2,4,0,0,1,0,0,0
2019,서대문구,33,13,4,2,0,13,1,0,1,1,0,0,0,0,0,0
2019,서대문구,32,14,2,1,0,8,6,0,3,1,0,0,0,0,0,0
2019,서대문구,31,8,4,1,0,15,5,0,2,1,0,0,0,0,0,0
2019,서대문구,30,11,3,5,0,17,1,2,2,2,1,0,1,0,0,0
2019,서대문구,29,14,4,4,0,9,5,5,3,1,0,0,0,0,0,0
2019,서대문구,28,13,9,7,0,25,4,5,5,1,0,0,0,1,0,0
2019,서대문구,27,9,5,1,1,17,6,7,3,2,0,1,1,1,0,0
