년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2019,중랑구,34,10,4,6,5,21,8,2,0,0,0,0,0,1,0,0
2019,중랑구,33,22,6,7,9,24,10,2,1,1,0,0,0,1,0,0
2019,중랑구,32,16,6,9,3,23,9,0,1,0,0,0,0,0,0,0
2019,중랑구,31,14,1,9,3,34,7,0,1,1,0,0,2,0,0,0
2019,중랑구,30,15,3,6,9,32,1,5,4,1,0,0,1,0,0,0
2019,중랑구,29,16,5,9,7,28,8,3,2,1,0,0,0,0,0,0
2019,중랑구,28,9,4,4,5,40,7,2,12,1,1,0,0,0,0,0
2019,중랑구,27,10,2,10,4,27,2,0,10,0,0,0,0,0,1,0
2019,중랑구,26,12,7,7,4,41,3,0,7,0,2,0,0,0,1,0
2019,중랑구,25,12,3,6,11,42,4,0,10,0,0,1,0,0,0,0
2019,중랑구,24,15,1,1,4,40,0,0,5,0,0,0,0,1,0,0
2019,중랑구,23,8,2,5,5,41,1,2,13,0,1,0,0,0,0,0
2019,중랑구,22,7,8,1,3,35,2,0,16,1,0,0,0,0,1,0
2019,중랑구,21,8,6,2,7,32,2,0,9,0,0,0,0,0,0,0
2019,중랑구,20,6,1,3,4,17,1,0,8,0,0,0,0,0,1,0
2019,중랑구,19,3,3,4,5,38,0,1,12,1,0,0,0,0,0,0
2019,중랑구,18,9,3,1,4,31,0,0,9,1,0,0,0,0,1,0
2019,중랑구,17,5,4,0,10,24,0,0,7,0,0,0,0,0,0,0
2019,중랑구,16,3,0,3,5,22,0,0,7,1,0,0,0,0,0,0
2019,중랑구,15,0,2,1,4,18,0,0,7,0,0,0,1,0,0,0
2019,중랑구,14,5,0,0,2,13,0,0,2,0,0,0,0,0,0,0
2019,중랑구,13,1,1,0,4,15,0,0,4,0,0,0,0,0,0,0
2019,중랑구,12,1,0,2,3,25,0,0,9,0,0,0,0,0,0,0
2019,중랑구,11,0,1,1,4,11,0,0,1,0,0,0,1,0,0,0
2019,중랑구,10,0,1,0,4,12,0,0,9,0,0,0,0,0,0,0
2019,중랑구,9,1,1,1,3,9,0,0,8,0,0,0,0,0,0,0
2019,중랑구,8,2,2,0,2,23,0,0,7,1,0,0,0,0,0,0
2019,중랑구,7,0,0,0,6,21,0,0,10,4,0,0,1,0,0,0
2019,중랑구,6,1,1,0,5,11,0,0,5,5,0,0,0,0,0,0
2019,중랑구,5,0,2,0,0,7,0,0,8,6,0,0,0,0,1,0
2019,중랑구,4,0,2,0,5,0,0,0,3,4,0,0,0,0,0,0
2019,중랑구,3,2,1,2,4,1,0,0,0,3,0,0,0,0,0,0
2019,중랑구,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
2019,중랑구,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
